,Q18_categorized,Q20_categorized,gambled_before,p_gender_sdc,p_age_group_sdc,Q22,Q1,Q9a,Q9b,Q9c,Q9d,Q9e,Q16a,Q16b,Q16c,Q16d,Q16e,Q16f,Q16g,Q16h,Q16i,Q17a,Q17b,Q17c,Q17d
1076,Q18_1,Q20_2,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_4,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_2,Q9e_3,Q16a_4,Q16b_1,Q16c_1,Q16d_2,Q16e_1,Q16f_2,Q16g_4,Q16h_1,Q16i_1,Q17a_4,Q17b_4,Q17c_3,Q17d_4
1077,Q18_0,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_2,Q9c_3,Q9d_2,Q9e_2,Q16a_3,Q16b_1,Q16c_1,Q16d_3,Q16e_1,Q16f_3,Q16g_4,Q16h_2,Q16i_1,Q17a_2,Q17b_1,Q17c_2,Q17d_3
1078,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_4,Q9a_3,Q9b_3,Q9c_3,Q9d_2,Q9e_3,Q16a_4,Q16b_1,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_2,Q16i_1,Q17a_3,Q17b_1,Q17c_3,Q17d_3
1079,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_3,Q1_4,Q9a_3,Q9b_4,Q9c_1,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_2,Q16d_3,Q16e_1,Q16f_4,Q16g_3,Q16h_2,Q16i_2,Q17a_4,Q17b_1,Q17c_4,Q17d_1
1080,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_3,Q1_4,Q9a_4,Q9b_4,Q9c_4,Q9d_4,Q9e_4,Q16a_4,Q16b_1,Q16c_3,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_2,Q16i_2,Q17a_4,Q17b_1,Q17c_3,Q17d_3
1081,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_3,Q22_3,Q1_2,Q9a_3,Q9b_4,Q9c_3,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_4,Q16d_4,Q16e_4,Q16f_4,Q16g_4,Q16h_1,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_3
1082,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_3,Q1_2,Q9a_4,Q9b_2,Q9c_2,Q9d_2,Q9e_2,Q16a_2,Q16b_1,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_1,Q17a_4,Q17b_2,Q17c_3,Q17d_2
1083,Q18_0,Q20_2,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_2,Q9b_3,Q9c_2,Q9d_3,Q9e_3,Q16a_3,Q16b_2,Q16c_4,Q16d_3,Q16e_2,Q16f_3,Q16g_4,Q16h_2,Q16i_3,Q17a_3,Q17b_2,Q17c_3,Q17d_3
1084,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_4,Q9e_4,Q16a_2,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_3,Q17a_3,Q17b_3,Q17c_2,Q17d_2
1085,Q18_0,Q20_0,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_1,Q9a_2,Q9b_1,Q9c_2,Q9d_2,Q9e_2,Q16a_2,Q16b_1,Q16c_1,Q16d_3,Q16e_1,Q16f_4,Q16g_3,Q16h_3,Q16i_1,Q17a_1,Q17b_3,Q17c_2,Q17d_2
1086,Q18_1,Q20_2,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_2,Q9b_3,Q9c_3,Q9d_2,Q9e_3,Q16a_3,Q16b_1,Q16c_2,Q16d_3,Q16e_2,Q16f_4,Q16g_4,Q16h_3,Q16i_2,Q17a_4,Q17b_1,Q17c_3,Q17d_3
1087,Q18_1,Q20_2,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_2,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_2,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_2
1088,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_1,Q1_5,Q9a_4,Q9b_4,Q9c_4,Q9d_4,Q9e_3,Q16a_4,Q16b_1,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_1,Q16i_1,Q17a_4,Q17b_1,Q17c_4,Q17d_4
1089,Q18_0,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_2,Q22_1,Q1_2,Q9a_3,Q9b_4,Q9c_3,Q9d_4,Q9e_4,Q16a_2,Q16b_1,Q16c_1,Q16d_3,Q16e_1,Q16f_4,Q16g_3,Q16h_1,Q16i_1,Q17a_3,Q17b_1,Q17c_4,Q17d_2
1090,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_1,Q22_2,Q1_2,Q9a_3,Q9b_3,Q9c_2,Q9d_3,Q9e_3,Q16a_2,Q16b_1,Q16c_1,Q16d_3,Q16e_1,Q16f_3,Q16g_3,Q16h_3,Q16i_1,Q17a_3,Q17b_2,Q17c_3,Q17d_3
1091,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_4,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_2,Q16a_2,Q16b_2,Q16c_2,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_2,Q16i_2,Q17a_2,Q17b_2,Q17c_2,Q17d_3
1092,Q18_0,Q20_2,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_2,Q16a_2,Q16b_3,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1093,Q18_0,Q20_0,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_1,Q1_1,Q9a_4,Q9b_4,Q9c_4,Q9d_4,Q9e_1,Q16a_1,Q16b_2,Q16c_1,Q16d_3,Q16e_3,Q16f_4,Q16g_4,Q16h_4,Q16i_4,Q17a_1,Q17b_4,Q17c_3,Q17d_4
1094,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_1,Q22_1,Q1_5,Q9a_D,Q9b_D,Q9c_4,Q9d_D,Q9e_3,Q16a_3,Q16b_2,Q16c_2,Q16d_D,Q16e_D,Q16f_4,Q16g_4,Q16h_1,Q16i_D,Q17a_4,Q17b_D,Q17c_D,Q17d_1
1095,Q18_0,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_3,Q1_2,Q9a_2,Q9b_3,Q9c_2,Q9d_3,Q9e_3,Q16a_3,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_4,Q16g_4,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_3
1096,Q18_0,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_2,Q9b_2,Q9c_2,Q9d_3,Q9e_4,Q16a_4,Q16b_1,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_3,Q16h_1,Q16i_1,Q17a_4,Q17b_1,Q17c_3,Q17d_1
1097,Q18_0,Q20_0,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_2,Q9c_3,Q9d_2,Q9e_3,Q16a_4,Q16b_1,Q16c_2,Q16d_3,Q16e_1,Q16f_3,Q16g_2,Q16h_3,Q16i_1,Q17a_2,Q17b_1,Q17c_2,Q17d_4
1098,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_4,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_2,Q16a_4,Q16b_2,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_1,Q16i_1,Q17a_3,Q17b_1,Q17c_3,Q17d_3
1099,Q18_1,Q20_2,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_1,Q22_1,Q1_4,Q9a_4,Q9b_3,Q9c_3,Q9d_2,Q9e_1,Q16a_3,Q16b_3,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_2,Q16h_3,Q16i_1,Q17a_2,Q17b_2,Q17c_3,Q17d_4
1100,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_3,Q1_2,Q9a_3,Q9b_2,Q9c_2,Q9d_3,Q9e_4,Q16a_2,Q16b_1,Q16c_2,Q16d_1,Q16e_2,Q16f_2,Q16g_2,Q16h_3,Q16i_1,Q17a_3,Q17b_1,Q17c_2,Q17d_3
1101,Q18_0,Q20_1,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_3,Q22_3,Q1_2,Q9a_3,Q9b_4,Q9c_3,Q9d_3,Q9e_3,Q16a_3,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_2,Q16i_2,Q17a_2,Q17b_2,Q17c_2,Q17d_2
1102,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_1,Q1_4,Q9a_4,Q9b_3,Q9c_4,Q9d_3,Q9e_4,Q16a_1,Q16b_1,Q16c_2,Q16d_3,Q16e_2,Q16f_4,Q16g_4,Q16h_2,Q16i_1,Q17a_4,Q17b_1,Q17c_1,Q17d_3
1103,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_4,Q9a_3,Q9b_3,Q9c_2,Q9d_2,Q9e_3,Q16a_2,Q16b_1,Q16c_2,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1104,Q18_1,Q20_0,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_1,Q22_1,Q1_2,Q9a_2,Q9b_3,Q9c_2,Q9d_2,Q9e_3,Q16a_2,Q16b_2,Q16c_3,Q16d_3,Q16e_3,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_3
1105,Q18_1,Q20_0,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_1,Q1_4,Q9a_4,Q9b_3,Q9c_3,Q9d_3,Q9e_4,Q16a_4,Q16b_2,Q16c_1,Q16d_3,Q16e_1,Q16f_4,Q16g_4,Q16h_2,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_3
1106,Q18_0,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_4,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_2,Q16c_2,Q16d_2,Q16e_3,Q16f_3,Q16g_4,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_3
1107,Q18_2,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_4,Q22_3,Q1_1,Q9a_2,Q9b_3,Q9c_3,Q9d_2,Q9e_2,Q16a_4,Q16b_1,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_4,Q16h_1,Q16i_1,Q17a_3,Q17b_1,Q17c_4,Q17d_4
1108,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_1,Q22_2,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1109,Q18_0,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_3,Q16a_2,Q16b_1,Q16c_3,Q16d_3,Q16e_3,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_2,Q17b_2,Q17c_2,Q17d_3
1110,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_1,Q1_2,Q9a_4,Q9b_2,Q9c_4,Q9d_3,Q9e_4,Q16a_3,Q16b_1,Q16c_2,Q16d_2,Q16e_1,Q16f_3,Q16g_3,Q16h_2,Q16i_2,Q17a_4,Q17b_1,Q17c_3,Q17d_4
1111,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_2,Q9e_3,Q16a_2,Q16b_2,Q16c_2,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_3,Q17b_3,Q17c_2,Q17d_2
1112,Q18_1,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_4,Q9b_2,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_3,Q16c_3,Q16d_3,Q16e_3,Q16f_2,Q16g_3,Q16h_3,Q16i_3,Q17a_2,Q17b_3,Q17c_3,Q17d_2
1113,Q18_2,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_1,Q22_1,Q1_4,Q9a_4,Q9b_4,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_2,Q16c_3,Q16d_3,Q16e_1,Q16f_4,Q16g_2,Q16h_3,Q16i_2,Q17a_4,Q17b_3,Q17c_2,Q17d_3
1114,Q18_2,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_1,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_3,Q16a_3,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_2,Q16g_4,Q16h_3,Q16i_2,Q17a_3,Q17b_3,Q17c_2,Q17d_2
1115,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_2,Q16a_3,Q16b_2,Q16c_1,Q16d_3,Q16e_1,Q16f_4,Q16g_4,Q16h_2,Q16i_2,Q17a_3,Q17b_1,Q17c_2,Q17d_1
1116,Q18_2,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_3,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_1,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_1,Q17a_2,Q17b_2,Q17c_2,Q17d_3
1117,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_2,Q16a_4,Q16b_1,Q16c_1,Q16d_4,Q16e_1,Q16f_4,Q16g_3,Q16h_3,Q16i_3,Q17a_4,Q17b_1,Q17c_3,Q17d_3
1118,Q18_2,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_2,Q16a_2,Q16b_3,Q16c_2,Q16d_3,Q16e_2,Q16f_3,Q16g_2,Q16h_3,Q16i_1,Q17a_2,Q17b_2,Q17c_3,Q17d_3
1119,Q18_0,Q20_2,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_3,Q1_2,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_2,Q16a_2,Q16b_1,Q16c_1,Q16d_3,Q16e_1,Q16f_3,Q16g_2,Q16h_2,Q16i_2,Q17a_4,Q17b_2,Q17c_3,Q17d_3
1120,Q18_1,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_4,Q9a_3,Q9b_3,Q9c_2,Q9d_2,Q9e_3,Q16a_3,Q16b_1,Q16c_2,Q16d_3,Q16e_1,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_4
1121,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_1,Q16c_1,Q16d_2,Q16e_1,Q16f_3,Q16g_4,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_3
1122,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_3,Q1_1,Q9a_4,Q9b_2,Q9c_3,Q9d_1,Q9e_3,Q16a_2,Q16b_1,Q16c_2,Q16d_2,Q16e_3,Q16f_3,Q16g_3,Q16h_4,Q16i_4,Q17a_2,Q17b_2,Q17c_4,Q17d_3
1123,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_1,Q1_4,Q9a_3,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_2,Q16c_3,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_2,Q17b_2,Q17c_3,Q17d_2
1124,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_3,Q9b_2,Q9c_2,Q9d_2,Q9e_2,Q16a_2,Q16b_2,Q16c_1,Q16d_3,Q16e_1,Q16f_3,Q16g_3,Q16h_2,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_3
1125,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_3,Q22_3,Q1_4,Q9a_2,Q9b_3,Q9c_1,Q9d_3,Q9e_2,Q16a_3,Q16b_2,Q16c_1,Q16d_3,Q16e_1,Q16f_3,Q16g_3,Q16h_2,Q16i_2,Q17a_3,Q17b_1,Q17c_3,Q17d_3
1126,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_1,Q9a_2,Q9b_2,Q9c_2,Q9d_1,Q9e_2,Q16a_3,Q16b_2,Q16c_2,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_2,Q16i_3,Q17a_3,Q17b_1,Q17c_2,Q17d_2
1127,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_1,Q9d_2,Q9e_3,Q16a_2,Q16b_2,Q16c_2,Q16d_3,Q16e_2,Q16f_2,Q16g_3,Q16h_3,Q16i_4,Q17a_2,Q17b_2,Q17c_3,Q17d_2
1128,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_3,Q1_2,Q9a_3,Q9b_2,Q9c_1,Q9d_2,Q9e_2,Q16a_3,Q16b_2,Q16c_2,Q16d_3,Q16e_2,Q16f_4,Q16g_3,Q16h_2,Q16i_1,Q17a_3,Q17b_1,Q17c_2,Q17d_4
1129,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_3,Q1_4,Q9a_3,Q9b_4,Q9c_3,Q9d_3,Q9e_4,Q16a_2,Q16b_1,Q16c_1,Q16d_4,Q16e_2,Q16f_3,Q16g_4,Q16h_3,Q16i_3,Q17a_4,Q17b_2,Q17c_4,Q17d_2
1130,Q18_0,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_1,Q9a_3,Q9b_3,Q9c_2,Q9d_3,Q9e_4,Q16a_2,Q16b_1,Q16c_1,Q16d_3,Q16e_2,Q16f_4,Q16g_4,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_3
1131,Q18_2,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_2,Q22_2,Q1_2,Q9a_3,Q9b_3,Q9c_3,Q9d_2,Q9e_3,Q16a_2,Q16b_1,Q16c_1,Q16d_3,Q16e_1,Q16f_4,Q16g_3,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_2
1132,Q18_0,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_4,Q22_3,Q1_1,Q9a_1,Q9b_1,Q9c_2,Q9d_2,Q9e_2,Q16a_3,Q16b_2,Q16c_2,Q16d_3,Q16e_2,Q16f_4,Q16g_4,Q16h_3,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1133,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_3,Q1_2,Q9a_4,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_1,Q16b_1,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_2
1134,Q18_0,Q20_0,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_5,Q9a_3,Q9b_4,Q9c_3,Q9d_3,Q9e_3,Q16a_2,Q16b_2,Q16c_3,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1135,Q18_0,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_3,Q22_1,Q1_1,Q9a_3,Q9b_3,Q9c_2,Q9d_3,Q9e_2,Q16a_3,Q16b_1,Q16c_3,Q16d_3,Q16e_2,Q16f_3,Q16g_2,Q16h_3,Q16i_1,Q17a_3,Q17b_2,Q17c_3,Q17d_3
1136,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_4,Q22_3,Q1_4,Q9a_4,Q9b_4,Q9c_4,Q9d_3,Q9e_3,Q16a_3,Q16b_1,Q16c_2,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_4,Q17b_2,Q17c_3,Q17d_2
1137,Q18_2,Q20_2,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_1,Q22_3,Q1_4,Q9a_3,Q9b_3,Q9c_2,Q9d_3,Q9e_2,Q16a_3,Q16b_3,Q16c_3,Q16d_2,Q16e_2,Q16f_2,Q16g_2,Q16h_4,Q16i_1,Q17a_2,Q17b_3,Q17c_2,Q17d_3
1138,Q18_2,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_1,Q1_2,Q9a_3,Q9b_3,Q9c_2,Q9d_2,Q9e_2,Q16a_2,Q16b_1,Q16c_3,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_3,Q17b_3,Q17c_3,Q17d_2
1139,Q18_1,Q20_2,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_4,Q9a_4,Q9b_3,Q9c_3,Q9d_3,Q9e_2,Q16a_2,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_2,Q16h_3,Q16i_3,Q17a_3,Q17b_2,Q17c_3,Q17d_3
1140,Q18_0,Q20_2,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_4,Q9a_4,Q9b_3,Q9c_3,Q9d_3,Q9e_4,Q16a_2,Q16b_1,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_3
1141,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_3,Q22_1,Q1_2,Q9a_4,Q9b_3,Q9c_3,Q9d_3,Q9e_3,Q16a_1,Q16b_1,Q16c_3,Q16d_3,Q16e_2,Q16f_3,Q16g_3,Q16h_3,Q16i_1,Q17a_2,Q17b_3,Q17c_2,Q17d_2
1142,Q18_2,Q20_1,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_1,Q22_3,Q1_2,Q9a_4,Q9b_4,Q9c_3,Q9d_4,Q9e_4,Q16a_1,Q16b_1,Q16c_2,Q16d_3,Q16e_2,Q16f_2,Q16g_4,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_1
1143,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_1,p_age_group_sdc_2,Q22_1,Q1_4,Q9a_4,Q9b_4,Q9c_4,Q9d_4,Q9e_4,Q16a_3,Q16b_1,Q16c_1,Q16d_3,Q16e_2,Q16f_4,Q16g_4,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_3
1144,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_4,Q22_1,Q1_4,Q9a_3,Q9b_3,Q9c_3,Q9d_2,Q9e_3,Q16a_2,Q16b_1,Q16c_1,Q16d_3,Q16e_1,Q16f_3,Q16g_2,Q16h_3,Q16i_1,Q17a_3,Q17b_2,Q17c_4,Q17d_3
1145,Q18_0,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_4,Q22_1,Q1_2,Q9a_2,Q9b_2,Q9c_2,Q9d_2,Q9e_1,Q16a_2,Q16b_2,Q16c_3,Q16d_2,Q16e_3,Q16f_3,Q16g_3,Q16h_3,Q16i_2,Q17a_2,Q17b_2,Q17c_3,Q17d_3
1146,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_2,p_age_group_sdc_4,Q22_3,Q1_2,Q9a_2,Q9b_2,Q9c_1,Q9d_2,Q9e_2,Q16a_2,Q16b_1,Q16c_2,Q16d_3,Q16e_1,Q16f_4,Q16g_4,Q16h_3,Q16i_2,Q17a_2,Q17b_2,Q17c_2,Q17d_3
1147,Q18_1,Q20_1,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_2,Q9c_3,Q9d_2,Q9e_2,Q16a_2,Q16b_2,Q16c_3,Q16d_3,Q16e_2,Q16f_3,Q16g_2,Q16h_3,Q16i_2,Q17a_3,Q17b_2,Q17c_2,Q17d_3
1148,Q18_0,Q20_2,gambled_12m_0,p_gender_sdc_2,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_2,Q9b_3,Q9c_3,Q9d_3,Q9e_2,Q16a_2,Q16b_2,Q16c_2,Q16d_2,Q16e_2,Q16f_3,Q16g_4,Q16h_2,Q16i_2,Q17a_3,Q17b_2,Q17c_3,Q17d_2
1149,Q18_1,Q20_1,gambled_12m_1,p_gender_sdc_1,p_age_group_sdc_2,Q22_3,Q1_2,Q9a_3,Q9b_3,Q9c_2,Q9d_3,Q9e_3,Q16a_2,Q16b_3,Q16c_2,Q16d_2,Q16e_2,Q16f_2,Q16g_2,Q16h_3,Q16i_2,Q17a_3,Q17b_3,Q17c_2,Q17d_3
